 2_stage                   SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
    60     2    29  2012       1       1  drainage_ditch       0.1781E-02     0.0000E+00     0.2219E-02     0.5700E-01     0.6574E+01     0.1220E+02     0.3287E+01     0.0000E+00     0.2023E-01     0.0000E+00     0.8918E+01     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.3205E-02     0.0000E+00     0.1322E+01     0.0000E+00     0.1646E+01
    91     3    31  2012       1       1  drainage_ditch       0.6787E-03     0.0000E+00     0.9765E-03     0.2172E-01     0.1024E+01     0.2762E+01     0.5120E+00     0.0000E+00     0.7500E-02     0.0000E+00     0.2250E+01     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.7566E-03     0.0000E+00     0.5383E+00     0.0000E+00     0.7746E+00
   121     4    30  2012       1       1  drainage_ditch       0.2807E-03     0.0000E+00     0.2676E-03     0.8983E-02     0.4212E-03     0.2106E-03     0.2106E-03     0.0000E+00     0.2106E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2155E+00     0.0000E+00     0.2054E+00
   152     5    31  2012       1       1  drainage_ditch       0.2020E-03     0.0000E+00     0.3420E-03     0.6463E-02     0.8606E-05     0.4303E-05     0.4303E-05     0.0000E+00     0.4303E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1602E+00     0.0000E+00     0.2713E+00
   182     6    30  2012       1       1  drainage_ditch       0.1412E-03     0.0000E+00     0.4064E-03     0.4518E-02     0.4500E-07     0.2250E-07     0.2250E-07     0.0000E+00     0.2250E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1084E+00     0.0000E+00     0.3120E+00
   213     7    31  2012       1       1  drainage_ditch       0.1594E-03     0.0000E+00     0.1434E-02     0.5100E-02     0.6267E-07     0.3134E-07     0.3134E-07     0.0000E+00     0.3134E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1264E+00     0.0000E+00     0.1138E+01
   244     8    31  2012       1       1  drainage_ditch       0.2175E-03     0.0000E+00     0.1684E-02     0.6961E-02     0.2464E-03     0.2138E+00     0.1232E-03     0.0000E+00     0.2175E-07     0.0000E+00     0.2137E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.7185E-04     0.0000E+00     0.1725E+00     0.0000E+00     0.1335E+01
   274     9    30  2012       1       1  drainage_ditch       0.1278E-03     0.0000E+00     0.7315E-03     0.4090E-02     0.4500E-07     0.2250E-07     0.2250E-07     0.0000E+00     0.2250E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9811E-01     0.0000E+00     0.5616E+00
   305    10    31  2012       1       1  drainage_ditch       0.1993E-03     0.0000E+00     0.1152E-02     0.6378E-02     0.4650E-07     0.2325E-07     0.2325E-07     0.0000E+00     0.2325E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1581E+00     0.0000E+00     0.9135E+00
   335    11    30  2012       1       1  drainage_ditch       0.1244E-03     0.0000E+00     0.2016E-03     0.3981E-02     0.4500E-07     0.2250E-07     0.2250E-07     0.0000E+00     0.2250E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9550E-01     0.0000E+00     0.1547E+00
   366    12    31  2012       1       1  drainage_ditch       0.1818E-03     0.0000E+00     0.1037E-02     0.5817E-02     0.4650E-07     0.1068E+00     0.2325E-07     0.0000E+00     0.2250E-07     0.0000E+00     0.1068E+00     0.0000E+00     0.6528E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.3592E-04     0.0000E+00     0.1442E+00     0.0000E+00     0.8222E+00
    31     1    31  2013       1       1  drainage_ditch       0.1077E-02     0.0000E+00     0.2504E-02     0.3445E-01     0.3375E+01     0.7861E+01     0.1688E+01     0.0000E+00     0.1467E-01     0.2772E+00     0.5897E+01     0.0000E+00     0.6529E+01     0.7151E+00     0.6999E-02     0.1142E-04     0.1983E-02     0.0000E+00     0.8540E+00     0.0000E+00     0.1986E+01
    59     2    28  2013       1       1  drainage_ditch       0.2788E-03     0.0000E+00     0.8335E-03     0.8922E-02     0.4751E+00     0.8964E+00     0.2376E+00     0.0000E+00     0.6202E-02     0.0000E+00     0.6588E+00     0.0000E+00     0.6529E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.2453E-03     0.0000E+00     0.1998E+00     0.0000E+00     0.5971E+00
    90     3    31  2013       1       1  drainage_ditch       0.8664E-03     0.0000E+00     0.1158E-02     0.2773E-01     0.4168E+01     0.6171E+01     0.2084E+01     0.0000E+00     0.2062E-01     0.0000E+00     0.4087E+01     0.0000E+00     0.6529E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.1374E-02     0.0000E+00     0.6873E+00     0.0000E+00     0.9189E+00
   120     4    30  2013       1       1  drainage_ditch       0.7983E-03     0.0000E+00     0.3690E-02     0.2555E-01     0.1340E+01     0.3786E+01     0.6701E+00     0.0000E+00     0.1072E-01     0.0000E+00     0.3116E+01     0.0000E+00     0.6530E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.1083E-02     0.0000E+00     0.6128E+00     0.0000E+00     0.2832E+01
   151     5    31  2013       1       1  drainage_ditch       0.2838E-03     0.0000E+00     0.8717E-03     0.9080E-02     0.2306E-03     0.1153E-03     0.1153E-03     0.0000E+00     0.1153E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.6530E+01     0.7151E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2251E+00     0.0000E+00     0.6915E+00
   181     6    30  2013       1       1  drainage_ditch       0.2564E-02     0.0000E+00     0.8136E-02     0.8204E-01     0.1519E+02     0.4046E+02     0.7594E+01     0.0000E+00     0.1380E-01     0.1935E+02     0.1352E+02     0.0000E+00     0.6531E+01     0.7153E+00     0.6999E-02     0.8229E-03     0.4695E-02     0.0000E+00     0.1968E+01     0.0000E+00     0.6246E+01
   212     7    31  2013       1       1  drainage_ditch       0.3036E-03     0.0000E+00     0.6403E-03     0.9714E-02     0.3897E-02     0.1088E+00     0.1949E-02     0.0000E+00     0.1949E-02     0.0000E+00     0.1069E+00     0.0000E+00     0.6531E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.3592E-04     0.0000E+00     0.2408E+00     0.0000E+00     0.5079E+00
   243     8    31  2013       1       1  drainage_ditch       0.8543E-03     0.0000E+00     0.2313E-02     0.2734E-01     0.2990E+01     0.5998E+01     0.1495E+01     0.0000E+00     0.8439E-03     0.0000E+00     0.4503E+01     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.1514E-02     0.0000E+00     0.6777E+00     0.0000E+00     0.1835E+01
   273     9    30  2013       1       1  drainage_ditch       0.2221E-03     0.0000E+00     0.9746E-03     0.7106E-02     0.1375E-03     0.1069E+00     0.6876E-04     0.0000E+00     0.2175E-07     0.0000E+00     0.1069E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.3712E-04     0.0000E+00     0.1705E+00     0.0000E+00     0.7482E+00
   304    10    31  2013       1       1  drainage_ditch       0.2406E-03     0.0000E+00     0.8596E-03     0.7700E-02     0.1558E-03     0.1069E+00     0.7790E-04     0.0000E+00     0.2250E-07     0.0000E+00     0.1069E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.3592E-04     0.0000E+00     0.1909E+00     0.0000E+00     0.6818E+00
   334    11    30  2013       1       1  drainage_ditch       0.2548E-03     0.0000E+00     0.1560E-02     0.8152E-02     0.1143E-03     0.1069E+00     0.5717E-04     0.0000E+00     0.2175E-07     0.0000E+00     0.1069E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.3712E-04     0.0000E+00     0.1956E+00     0.0000E+00     0.1198E+01
   365    12    31  2013       1       1  drainage_ditch       0.1450E-03     0.0000E+00     0.6284E-03     0.4640E-02     0.4650E-07     0.2325E-07     0.2325E-07     0.0000E+00     0.2325E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1150E+00     0.0000E+00     0.4984E+00
    31     1    31  2014       1       1  drainage_ditch       0.1293E-03     0.0000E+00     0.3079E-03     0.4139E-02     0.4650E-07     0.2325E-07     0.2325E-07     0.0000E+00     0.2325E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1026E+00     0.0000E+00     0.2443E+00
    59     2    28  2014       1       1  drainage_ditch       0.1643E-03     0.0000E+00     0.6374E-04     0.5256E-02     0.2314E-01     0.1157E-01     0.1157E-01     0.0000E+00     0.1157E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1177E+00     0.0000E+00     0.4567E-01
    90     3    31  2014       1       1  drainage_ditch       0.7284E-03     0.0000E+00     0.1451E-02     0.2331E-01     0.2104E+01     0.4518E+01     0.1052E+01     0.0000E+00     0.2601E-01     0.0000E+00     0.3467E+01     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.1165E-02     0.0000E+00     0.5778E+00     0.0000E+00     0.1151E+01
   120     4    30  2014       1       1  drainage_ditch       0.2072E-03     0.0000E+00     0.1125E-02     0.6631E-02     0.3323E-03     0.1662E-03     0.1662E-03     0.0000E+00     0.1662E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1591E+00     0.0000E+00     0.8638E+00
   151     5    31  2014       1       1  drainage_ditch       0.3765E-03     0.0000E+00     0.1687E-02     0.1205E-01     0.3064E-03     0.4165E+00     0.1532E-03     0.0000E+00     0.2175E-07     0.0000E+00     0.4164E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.1400E-03     0.0000E+00     0.2986E+00     0.0000E+00     0.1338E+01
   181     6    30  2014       1       1  drainage_ditch       0.2346E-03     0.0000E+00     0.3258E-02     0.7506E-02     0.3159E+00     0.4675E+00     0.1579E+00     0.0000E+00     0.1011E-02     0.0000E+00     0.3095E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.1075E-03     0.0000E+00     0.1801E+00     0.0000E+00     0.2501E+01
   212     7    31  2014       1       1  drainage_ditch       0.5069E-03     0.0000E+00     0.3803E-02     0.1622E-01     0.1957E+01     0.3123E+01     0.9786E+00     0.0000E+00     0.1966E-01     0.0000E+00     0.2144E+01     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.7207E-03     0.0000E+00     0.4021E+00     0.0000E+00     0.3017E+01
   243     8    31  2014       1       1  drainage_ditch       0.3069E-03     0.0000E+00     0.1710E-02     0.9820E-02     0.6702E-01     0.5857E+00     0.3351E-01     0.0000E+00     0.3322E-01     0.0000E+00     0.5522E+00     0.0000E+00     0.6532E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.1856E-03     0.0000E+00     0.2434E+00     0.0000E+00     0.1356E+01
   273     9    30  2014       1       1  drainage_ditch       0.1813E-03     0.0000E+00     0.6488E-03     0.5802E-02     0.4500E-07     0.2250E-07     0.2250E-07     0.0000E+00     0.2250E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6533E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1392E+00     0.0000E+00     0.4981E+00
   304    10    31  2014       1       1  drainage_ditch       0.1405E-03     0.0000E+00     0.1426E-02     0.4496E-02     0.4650E-07     0.2325E-07     0.2325E-07     0.0000E+00     0.2325E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.6533E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1115E+00     0.0000E+00     0.1131E+01
   334    11    30  2014       1       1  drainage_ditch       0.2931E-03     0.0000E+00     0.8747E-03     0.9378E-02     0.3271E+00     0.9779E+00     0.1636E+00     0.0000E+00     0.1461E-01     0.0000E+00     0.8143E+00     0.0000E+00     0.6533E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.2828E-03     0.0000E+00     0.2250E+00     0.0000E+00     0.6714E+00
   365    12    31  2014       1       1  drainage_ditch       0.1241E-03     0.0000E+00     0.2697E-03     0.3971E-02     0.7190E-03     0.3595E-03     0.3595E-03     0.0000E+00     0.3595E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.6533E+01     0.7153E+00     0.6999E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9844E-01     0.0000E+00     0.2139E+00
