 TX_COON_CRK               SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   366    12    31  1988      10      10  sdc10                0.1767E-02     0.1944E-03     0.1750E-02     0.5655E-01     0.1896E+02     0.4932E+02     0.9479E+01     0.0000E+00     0.2753E+01     0.1394E+02     0.2590E+02     0.0000E+00     0.4437E+01     0.4045E+00     0.2000E-01     0.6158E-03     0.1124E-01     0.0000E+00     0.1375E+02     0.1513E+01     0.1362E+02
   366    12    31  1988      11      11  sdc11                0.2558E-02     0.1599E-03     0.2555E-02     0.8186E-01     0.2580E+02     0.3870E+02     0.1290E+02     0.0000E+00     0.9631E+01     0.2027E+02     0.5528E+01     0.0000E+00     0.4363E+01     0.4040E+00     0.1399E-01     0.2986E-02     0.7822E-02     0.0000E+00     0.2083E+02     0.1302E+01     0.2081E+02
   366    12    31  1988      12      12  sdc12                0.3569E-02     0.3810E-03     0.3557E-02     0.1142E+00     0.2200E+02     0.1137E+03     0.1100E+02     0.0000E+00     0.5006E+01     0.7329E+02     0.2944E+02     0.0000E+00     0.4972E+01     0.4361E+00     0.1600E-01     0.3658E-02     0.1489E-01     0.0000E+00     0.2011E+02     0.2147E+01     0.2005E+02
   366    12    31  1988      13      13  sdc13                0.1854E-02     0.1649E-03     0.1849E-02     0.5933E-01     0.1485E+02     0.7578E+02     0.7425E+01     0.0000E+00     0.2962E+01     0.5036E+02     0.1800E+02     0.0000E+00     0.3981E+01     0.3838E+00     0.2699E-01     0.6262E-02     0.2059E-01     0.0000E+00     0.1982E+02     0.1763E+01     0.1977E+02
   366    12    31  1988      14      14  sdc14                0.1757E-02     0.1745E-03     0.1749E-02     0.5623E-01     0.1941E+02     0.1293E+02     0.9703E+01     0.0000E+00     0.6960E+01     0.0000E+00     0.3224E+01     0.0000E+00     0.4081E+01     0.3850E+00     0.1200E-01     0.0000E+00     0.3547E-02     0.0000E+00     0.1723E+02     0.1710E+01     0.1715E+02
   366    12    31  1988      15      15  sdc15                0.4246E-02     0.8067E-04     0.4232E-02     0.1359E+00     0.9529E+02     0.1547E+03     0.4765E+02     0.0000E+00     0.1375E+01     0.2301E+02     0.8400E+02     0.0000E+00     0.4923E+01     0.4303E+00     0.1400E-01     0.3881E-03     0.1453E-01     0.0000E+00     0.2470E+02     0.4693E+00     0.2462E+02
   366    12    31  1988      16      16  sdc16                0.2873E-02     0.2856E-03     0.2888E-02     0.9193E-01     0.1720E+02     0.6085E+02     0.8602E+01     0.0000E+00     0.4019E+01     0.1269E+02     0.3956E+02     0.0000E+00     0.5454E+01     0.4592E+00     0.1300E-01     0.2133E-03     0.7067E-02     0.0000E+00     0.1237E+02     0.1230E+01     0.1244E+02
   366    12    31  1988      17      17  sdc17                0.5338E-02     0.0000E+00     0.5505E-02     0.1708E+00     0.1357E+03     0.1527E+03     0.6785E+02     0.0000E+00     0.4783E+02     0.6861E+02     0.1624E+02     0.0000E+00     0.8171E+01     0.5887E+00     0.6999E-02     0.7810E-03     0.2296E-02     0.0000E+00     0.7274E+01     0.0000E+00     0.7502E+01
   366    12    31  1988      18      18  sdc18                0.2009E-02     0.2054E-03     0.2105E-02     0.6430E-01     0.1128E+02     0.8231E+02     0.5638E+01     0.0000E+00     0.2957E+01     0.2695E+02     0.4972E+02     0.0000E+00     0.5773E+01     0.4753E+00     0.1800E-01     0.3742E-03     0.7506E-02     0.0000E+00     0.7366E+01     0.7529E+00     0.7716E+01
   366    12    31  1988      19      19  sdc19                0.1673E-02     0.2131E-03     0.1706E-02     0.5354E-01     0.1463E+02     0.8879E+02     0.7317E+01     0.0000E+00     0.3099E+01     0.3550E+02     0.4597E+02     0.0000E+00     0.5249E+01     0.4486E+00     0.2200E-01     0.7266E-03     0.9844E-02     0.0000E+00     0.8051E+01     0.1026E+01     0.8210E+01
   366    12    31  1988      20      20  sdc20                0.1843E-02     0.2178E-03     0.1829E-02     0.5896E-01     0.1130E+02     0.1839E+02     0.5650E+01     0.0000E+00     0.3137E+01     0.2300E+01     0.1044E+02     0.0000E+00     0.4401E+01     0.4031E+00     0.1400E-01     0.1281E-03     0.5678E-02     0.0000E+00     0.1459E+02     0.1725E+01     0.1449E+02
   366    12    31  1988      21      21  sdc21                0.1468E-02     0.9548E-04     0.1466E-02     0.4699E-01     0.6843E+01     0.4432E+02     0.3421E+01     0.0000E+00     0.6516E+00     0.3045E+02     0.1045E+02     0.0000E+00     0.3986E+01     0.3856E+00     0.3198E-01     0.6826E-02     0.2149E-01     0.0000E+00     0.1570E+02     0.1021E+01     0.1567E+02
   366    12    31  1988      22      22  sdc22                0.2468E-02     0.2606E-03     0.2451E-02     0.7897E-01     0.2444E+02     0.7682E+02     0.1222E+02     0.0000E+00     0.5166E+01     0.3490E+02     0.2970E+02     0.0000E+00     0.4463E+01     0.4072E+00     0.1800E-01     0.1561E-02     0.1300E-01     0.0000E+00     0.1890E+02     0.1996E+01     0.1877E+02
   366    12    31  1988      23      23  sdc23                0.9104E-02     0.3633E-03     0.9406E-02     0.2913E+00     0.2154E+03     0.2906E+03     0.1077E+03     0.0000E+00     0.3039E+02     0.1459E+03     0.3699E+02     0.0000E+00     0.9692E+01     0.6545E+00     0.6998E-02     0.1437E-02     0.4830E-02     0.0000E+00     0.7643E+01     0.3050E+00     0.7896E+01
   366    12    31  1988      24      24  sdc24                0.1365E-02     0.1408E-03     0.1348E-02     0.4369E-01     0.2320E+02     0.2177E+02     0.1160E+02     0.0000E+00     0.6387E+01     0.3646E+00     0.9803E+01     0.0000E+00     0.4390E+01     0.4020E+00     0.1700E-01     0.1614E-04     0.4244E-02     0.0000E+00     0.1088E+02     0.1122E+01     0.1074E+02
   366    12    31  1988      25      25  sdc25                0.2234E-01     0.0000E+00     0.2258E-01     0.7147E+00     0.7918E+03     0.6744E+03     0.3959E+03     0.0000E+00     0.1317E+03     0.2319E+03     0.4668E+02     0.0000E+00     0.1221E+02     0.7528E+00     0.4998E-02     0.2217E-02     0.6476E-02     0.0000E+00     0.9732E+01     0.0000E+00     0.9837E+01
   366    12    31  1988      26      26  sdc26                0.1554E-02     0.2074E-03     0.1548E-02     0.4972E-01     0.1535E+02     0.2815E+02     0.7676E+01     0.0000E+00     0.4111E+01     0.9200E+00     0.1955E+02     0.0000E+00     0.5166E+01     0.4440E+00     0.1700E-01     0.2210E-04     0.4892E-02     0.0000E+00     0.7794E+01     0.1040E+01     0.7767E+01
   366    12    31  1988      27      27  sdc27                0.2490E-02     0.2831E-03     0.2496E-02     0.7967E-01     0.1026E+02     0.4607E+02     0.5131E+01     0.0000E+00     0.2538E+01     0.1724E+02     0.2370E+02     0.0000E+00     0.4699E+01     0.4195E+00     0.1300E-01     0.5315E-03     0.7318E-02     0.0000E+00     0.1639E+02     0.1863E+01     0.1643E+02
   366    12    31  1988      28      28  sdc28                0.2299E-02     0.1471E-03     0.2295E-02     0.7356E-01     0.1234E+02     0.2550E+02     0.6170E+01     0.0000E+00     0.3990E+01     0.1500E+02     0.4327E+01     0.0000E+00     0.3829E+01     0.3738E+00     0.1499E-01     0.3821E-02     0.1002E-01     0.0000E+00     0.2721E+02     0.1741E+01     0.2716E+02
   366    12    31  1988      29      29  sdc29                0.2384E-02     0.1953E-03     0.2394E-02     0.7628E-01     0.2681E+02     0.5625E+02     0.1340E+02     0.0000E+00     0.6435E+01     0.7196E+01     0.3565E+02     0.0000E+00     0.5516E+01     0.4621E+00     0.1500E-01     0.1160E-03     0.6140E-02     0.0000E+00     0.9941E+01     0.8143E+00     0.9983E+01
   366    12    31  1988      30      30  sdc30                0.2583E-01     0.0000E+00     0.2644E-01     0.8266E+00     0.8023E+03     0.6559E+03     0.4011E+03     0.0000E+00     0.1725E+03     0.2197E+03     0.3514E+02     0.0000E+00     0.1324E+02     0.7885E+00     0.2999E-02     0.1127E-02     0.2709E-02     0.0000E+00     0.8940E+01     0.0000E+00     0.9152E+01
   366    12    31  1988      31      31  sdc31                0.1681E-02     0.1798E-03     0.1669E-02     0.5378E-01     0.1351E+02     0.3217E+02     0.6756E+01     0.0000E+00     0.3341E+01     0.6481E+01     0.1893E+02     0.0000E+00     0.4275E+01     0.3962E+00     0.1700E-01     0.2729E-03     0.7698E-02     0.0000E+00     0.1448E+02     0.1549E+01     0.1439E+02
   366    12    31  1988      32      32  sdc32                0.1416E-02     0.3934E-05     0.1447E-02     0.4531E-01     0.1158E+02     0.1660E+02     0.5790E+01     0.0000E+00     0.4192E+01     0.1783E+01     0.9030E+01     0.0000E+00     0.5229E+01     0.4470E+00     0.1300E-01     0.3384E-04     0.1793E-02     0.0000E+00     0.6854E+01     0.1905E-01     0.7007E+01
   366    12    31  1988      33      33  sdc33                0.1992E-02     0.3573E-05     0.1980E-02     0.6374E-01     0.2882E+02     0.3039E+02     0.1441E+02     0.0000E+00     0.8950E+01     0.2148E+01     0.1384E+02     0.0000E+00     0.4881E+01     0.4290E+00     0.1200E-01     0.3938E-04     0.2581E-02     0.0000E+00     0.1173E+02     0.2105E-01     0.1167E+02
