 TX_COON_CRK               SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor      temp_stor         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in        temp_in        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out       temp_out
                                                                      ha           ha-m           ha-m           ha-m           m^3/s          mtons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc          m^3/s          mtons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc          m^3/s          mtons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
   366    12    31  1988      10      10  sdc10                0.6171E+00     0.3901E+00     0.4190E+00     0.2259E+00     0.8154E+00     0.5140E-03     0.1392E-01     0.1238E-01     0.1089E-01     0.9586E-02     0.2100E-02     0.3102E-02     0.1554E-02     0.1311E-02     0.1234E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6468E+00     0.1896E+02     0.1706E+04     0.1517E+04     0.1332E+04     0.1138E+04     0.5687E+03     0.3792E+03     0.1896E+03     0.1706E+03     0.1517E+03     0.4156E-01     0.2253E-01     0.1896E+02     0.1710E+01     0.1520E+01     0.1327E+01     0.0000E+00     0.6406E+00     0.5132E+02     0.1872E+04     0.1665E+04     0.1481E+04     0.1320E+04     0.1998E+03     0.4205E+03     0.2105E+03     0.1545E+03     0.1606E+03     0.4009E-02     0.2004E-02     0.2004E+01     0.1804E+00     0.1604E+00     0.1403E+00     0.0000E+00
   366    12    31  1988      11      11  sdc11                0.1854E+00     0.1172E+00     0.1259E+00     0.6787E-01     0.5367E+00     0.1581E-03     0.2823E-01     0.2510E-01     0.2216E-01     0.1976E-01     0.1369E-02     0.6304E-02     0.3161E-02     0.2479E-02     0.2457E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9363E+00     0.2580E+02     0.2322E+04     0.2064E+04     0.1816E+04     0.1548E+04     0.7739E+03     0.5159E+03     0.2580E+03     0.2322E+03     0.2064E+03     0.5517E-01     0.2762E-01     0.2580E+02     0.2324E+01     0.2066E+01     0.1806E+01     0.0000E+00     0.9352E+00     0.3944E+02     0.2373E+04     0.2109E+04     0.1877E+04     0.1666E+04     0.1821E+03     0.5321E+03     0.2664E+03     0.2058E+03     0.2168E+03     0.5507E-01     0.6111E-01     0.1276E+01     0.6581E-01     0.5843E-01     0.5104E-01     0.0000E+00
   366    12    31  1988      12      12  sdc12                0.5464E+00     0.3454E+00     0.3709E+00     0.2000E+00     0.1076E+01     0.4286E-03     0.1739E-01     0.1546E-01     0.1360E-01     0.1200E-01     0.2750E-02     0.3874E-02     0.1941E-02     0.1644E-02     0.1543E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1306E+01     0.2200E+02     0.1980E+04     0.1760E+04     0.1561E+04     0.1320E+04     0.6600E+03     0.4400E+03     0.2200E+03     0.1980E+03     0.1760E+03     0.4995E-01     0.2663E-01     0.2201E+02     0.1985E+01     0.1765E+01     0.1540E+01     0.0000E+00     0.1302E+01     0.1156E+03     0.2137E+04     0.1900E+04     0.1703E+04     0.1500E+04     0.2975E+03     0.4794E+03     0.2399E+03     0.1807E+03     0.1845E+03     0.3802E-02     0.1901E-02     0.1901E+01     0.1711E+00     0.1521E+00     0.1331E+00     0.0000E+00
   366    12    31  1988      13      13  sdc13                0.2189E+00     0.1384E+00     0.1486E+00     0.8013E-01     0.4951E+00     0.2229E-03     0.1174E-01     0.1044E-01     0.9193E-02     0.8110E-02     0.1262E-02     0.2618E-02     0.1312E-02     0.1067E-02     0.1035E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6786E+00     0.1485E+02     0.1337E+04     0.1188E+04     0.1048E+04     0.8910E+03     0.4455E+03     0.2970E+03     0.1485E+03     0.1337E+03     0.1188E+03     0.3252E-01     0.1725E-01     0.1485E+02     0.1339E+01     0.1190E+01     0.1040E+01     0.0000E+00     0.6768E+00     0.7660E+02     0.1399E+04     0.1243E+04     0.1111E+04     0.9807E+03     0.1565E+03     0.3142E+03     0.1573E+03     0.1198E+03     0.1353E+03     0.6105E-01     0.6775E-01     0.1415E+01     0.7296E-01     0.6477E-01     0.5659E-01     0.0000E+00
   366    12    31  1988      14      14  sdc14                0.2355E+00     0.1489E+00     0.1599E+00     0.8619E-01     0.8889E+00     0.1500E-03     0.1607E-01     0.1429E-01     0.1257E-01     0.1111E-01     0.2249E-02     0.3581E-02     0.1795E-02     0.1516E-02     0.1422E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6431E+00     0.1941E+02     0.1746E+04     0.1552E+04     0.1363E+04     0.1164E+04     0.5822E+03     0.3881E+03     0.1941E+03     0.1746E+03     0.1552E+03     0.4359E-01     0.2419E-01     0.1941E+02     0.1751E+01     0.1557E+01     0.1358E+01     0.0000E+00     0.6403E+00     0.1366E+02     0.1799E+04     0.1599E+04     0.1422E+04     0.1272E+04     0.1608E+03     0.4040E+03     0.2022E+03     0.1485E+03     0.1539E+03     0.1460E-02     0.7300E-03     0.7300E+00     0.6570E-01     0.5840E-01     0.5110E-01     0.0000E+00
   366    12    31  1988      15      15  sdc15                0.1616E+01     0.1022E+01     0.1097E+01     0.5913E+00     0.1347E+01     0.1292E-02     0.6010E-01     0.5343E-01     0.4694E-01     0.4117E-01     0.3505E-02     0.1338E-01     0.6701E-02     0.5800E-02     0.5279E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1554E+01     0.9529E+02     0.8576E+04     0.7624E+04     0.6672E+04     0.5718E+04     0.2859E+04     0.1906E+04     0.9529E+03     0.8577E+03     0.7624E+03     0.1962E+00     0.1009E+00     0.9530E+02     0.8582E+01     0.7629E+01     0.6671E+01     0.0000E+00     0.1549E+01     0.1615E+03     0.9169E+04     0.8152E+04     0.7177E+04     0.6318E+04     0.5417E+03     0.2047E+04     0.1024E+04     0.9105E+03     0.9142E+03     0.5122E+00     0.5684E+00     0.1187E+02     0.6121E+00     0.5434E+00     0.4747E+00     0.0000E+00
   366    12    31  1988      16      16  sdc16                0.1624E+01     0.1027E+01     0.2232E+08     0.5945E+00     0.1304E+01     0.8076E-03     0.1361E-01     0.1210E-01     0.1064E-01     0.9385E-02     0.3434E-02     0.3030E-02     0.1518E-02     0.1295E-02     0.1221E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1051E+01     0.1720E+02     0.1548E+04     0.1376E+04     0.1210E+04     0.1032E+04     0.5161E+03     0.3441E+03     0.1720E+03     0.1548E+03     0.1376E+03     0.4224E-01     0.2503E-01     0.1721E+02     0.1556E+01     0.1384E+01     0.1204E+01     0.0000E+00     0.1057E+01     0.6685E+02     0.2074E+04     0.1844E+04     0.1638E+04     0.1448E+04     0.3895E+03     0.4653E+03     0.2328E+03     0.1767E+03     0.1802E+03     0.1200E-01     0.6000E-02     0.6000E+01     0.5400E+00     0.4800E+00     0.4200E+00     0.0000E+00
   366    12    31  1988      17      17  sdc17                0.2402E+01     0.1518E+01     0.3348E+08     0.8790E+00     0.2444E+01     0.1252E-02     0.6188E-01     0.5502E-01     0.4860E-01     0.4336E-01     0.6403E-02     0.1381E-01     0.6932E-02     0.5666E-02     0.5432E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1954E+01     0.1357E+03     0.7984E+04     0.7098E+04     0.6272E+04     0.5503E+04     0.1619E+04     0.1786E+04     0.8934E+03     0.7815E+03     0.8384E+03     0.6865E+00     0.7187E+00     0.4895E+02     0.3868E+01     0.3438E+01     0.3002E+01     0.0000E+00     0.2015E+01     0.1666E+03     0.9182E+04     0.8165E+04     0.7283E+04     0.6466E+04     0.8204E+03     0.2070E+04     0.1037E+04     0.9244E+03     0.1159E+04     0.1039E+01     0.1153E+01     0.2408E+02     0.1242E+01     0.1102E+01     0.9630E+00     0.0000E+00
   366    12    31  1988      18      18  sdc18                0.1965E+01     0.1242E+01     0.1853E+08     0.7192E+00     0.1012E+01     0.9896E-03     0.8102E-02     0.7203E-02     0.6335E-02     0.5574E-02     0.2634E-02     0.1805E-02     0.9042E-03     0.7636E-03     0.7333E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7354E+00     0.1128E+02     0.1015E+04     0.9020E+03     0.7933E+03     0.6765E+03     0.3383E+03     0.2255E+03     0.1128E+03     0.1015E+03     0.9020E+02     0.2849E-01     0.1721E-01     0.1128E+02     0.1021E+01     0.9079E+00     0.7893E+00     0.0000E+00     0.7704E+00     0.8985E+02     0.1680E+04     0.1494E+04     0.1327E+04     0.1175E+04     0.3663E+03     0.3773E+03     0.1888E+03     0.1415E+03     0.1460E+03     0.1509E-01     0.7545E-02     0.7545E+01     0.6790E+00     0.6036E+00     0.5281E+00     0.0000E+00
   366    12    31  1988      19      19  sdc19                0.1333E+01     0.8427E+00     0.2319E+08     0.4879E+00     0.7642E+00     0.9391E-03     0.1228E-01     0.1092E-01     0.9615E-02     0.8497E-02     0.2063E-02     0.2738E-02     0.1372E-02     0.1132E-02     0.1091E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6123E+00     0.1463E+02     0.1317E+04     0.1171E+04     0.1032E+04     0.8780E+03     0.4390E+03     0.2927E+03     0.1463E+03     0.1317E+03     0.1171E+03     0.3342E-01     0.1859E-01     0.1464E+02     0.1321E+01     0.1175E+01     0.1024E+01     0.0000E+00     0.6244E+00     0.9474E+02     0.1837E+04     0.1634E+04     0.1455E+04     0.1285E+04     0.3089E+03     0.4127E+03     0.2065E+03     0.2008E+03     0.2629E+03     0.4435E+00     0.4922E+00     0.1028E+02     0.5300E+00     0.4705E+00     0.4110E+00     0.0000E+00
