 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   366    12    31  1976      16      16  cha16                0.1617E-02     0.7755E-04     0.1713E-02     0.5175E-01     0.7176E+00     0.1037E+03     0.3588E+00     0.0000E+00     0.6047E-03     0.7756E+02     0.2058E+02     0.5242E+01     0.3483E+01     0.3912E+00     0.6966E-02     0.2990E-02     0.6472E-02     0.9530E-02     0.2667E+02     0.1279E+01     0.2825E+02
   366    12    31  1976      17      17  cha17                0.2303E-02     0.9022E-04     0.2344E-02     0.7369E-01     0.8908E+00     0.1479E+03     0.4454E+00     0.0000E+00     0.5340E-04     0.1050E+03     0.3176E+02     0.1067E+02     0.2802E+01     0.3968E+00     0.9875E-02     0.8588E-02     0.1671E-01     0.2393E-01     0.7919E+02     0.3102E+01     0.8060E+02
   366    12    31  1976      18      18  cha18                0.4591E-03     0.2980E-04     0.5013E-03     0.1469E-01     0.1010E+00     0.8431E+01     0.5050E-01     0.0000E+00     0.5205E-03     0.4754E+01     0.2554E+01     0.1072E+01     0.2839E+01     0.3111E+00     0.4996E-02     0.3803E-03     0.1667E-02     0.2773E-02     0.1271E+02     0.8248E+00     0.1388E+02
   366    12    31  1976      19      19  cha19                0.1855E-02     0.2044E-04     0.1873E-02     0.5935E-01     0.1091E+01     0.5732E+02     0.5453E+00     0.0000E+00     0.6088E-03     0.3844E+02     0.1174E+02     0.6605E+01     0.2538E+01     0.3391E+00     0.1083E-01     0.7778E-02     0.1604E-01     0.1645E-01     0.8174E+02     0.9008E+00     0.8255E+02
   366    12    31  1976      20      20  cha20                0.2765E-02     0.1905E-03     0.2849E-02     0.8846E-01     0.2650E+01     0.1288E+03     0.1325E+01     0.0000E+00     0.5788E-03     0.8774E+02     0.3280E+02     0.6932E+01     0.3539E+01     0.3768E+00     0.4982E-02     0.2867E-02     0.8999E-02     0.1213E-01     0.4332E+02     0.2985E+01     0.4464E+02
   366    12    31  1976      21      21  cha21                0.2499E-02     0.9986E-04     0.2656E-02     0.7998E-01     0.2103E+01     0.1641E+03     0.1052E+01     0.0000E+00     0.4856E-03     0.1218E+03     0.3198E+02     0.9274E+01     0.3652E+01     0.3854E+00     0.4987E-02     0.2834E-02     0.6326E-02     0.1528E-01     0.3502E+02     0.1399E+01     0.3721E+02
   366    12    31  1976      22      22  cha22                0.1821E-04     0.4935E-05     0.1957E-04     0.5826E-03     0.1849E-02     0.9246E-03     0.9246E-03     0.0000E+00     0.9246E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.2371E+01     0.2770E+00     0.1000E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8307E+00     0.2252E+00     0.8928E+00
   366    12    31  1976      23      23  cha23                0.1546E-02     0.1502E-03     0.1613E-02     0.4947E-01     0.5497E+00     0.6192E+02     0.2748E+00     0.0000E+00     0.4350E-03     0.4330E+02     0.1325E+02     0.5101E+01     0.3236E+01     0.3559E+00     0.5976E-02     0.2323E-02     0.5770E-02     0.1038E-01     0.3069E+02     0.2982E+01     0.3203E+02
   366    12    31  1976      24      24  cha24                0.1150E-02     0.1712E-04     0.1158E-02     0.3681E-01     0.2670E+00     0.3941E+01     0.1335E+00     0.0000E+00     0.1520E-01     0.0000E+00     0.1996E+00     0.3608E+01     0.2610E+01     0.2930E+00     0.1000E-02     0.0000E+00     0.5856E-03     0.1078E-01     0.4022E+02     0.5985E+00     0.4049E+02
   366    12    31  1976      25      25  cha25                0.3986E-02     0.9855E-05     0.3993E-02     0.1275E+00     0.8152E+00     0.2314E+02     0.4076E+00     0.0000E+00     0.1780E-02     0.4645E+01     0.2466E+01     0.1562E+02     0.2782E+01     0.3175E+00     0.2897E-02     0.1906E-02     0.7880E-02     0.4021E-01     0.1235E+03     0.3053E+00     0.1237E+03
   366    12    31  1976      26      26  cha26                0.8225E-02     0.4907E-03     0.8436E-02     0.2632E+00     0.3064E+01     0.3849E+03     0.1532E+01     0.0000E+00     0.3405E-02     0.2711E+03     0.7894E+02     0.3333E+02     0.4540E+01     0.4426E+00     0.2988E-02     0.3636E-02     0.9803E-02     0.3839E-01     0.6316E+02     0.3768E+01     0.6478E+02
   366    12    31  1976      27      27  cha27                0.8725E-03     0.6365E-04     0.9491E-03     0.2792E-01     0.1563E+00     0.4706E+02     0.7813E-01     0.0000E+00     0.2895E-03     0.3366E+02     0.9903E+01     0.3414E+01     0.2848E+01     0.3232E+00     0.6986E-02     0.1899E-02     0.4404E-02     0.8484E-02     0.2464E+02     0.1797E+01     0.2680E+02
   366    12    31  1976      28      28  cha28                0.1610E-02     0.2414E-04     0.1668E-02     0.5154E-01     0.2034E+01     0.4537E+02     0.1017E+01     0.0000E+00     0.8161E-03     0.2958E+02     0.9194E+01     0.5578E+01     0.3040E+01     0.3464E+00     0.4964E-02     0.2274E-02     0.5626E-02     0.1257E-01     0.3870E+02     0.5803E+00     0.4010E+02
   366    12    31  1976      29      29  cha29                0.1401E-02     0.7575E-05     0.1422E-02     0.4484E-01     0.1541E+01     0.3453E+02     0.7705E+00     0.0000E+00     0.4198E-03     0.2204E+02     0.6315E+01     0.5410E+01     0.2708E+01     0.3541E+00     0.8797E-02     0.4940E-02     0.1003E-01     0.1389E-01     0.5010E+02     0.2708E+00     0.5084E+02
   366    12    31  1976      30      30  cha30                0.8111E-03     0.1391E-04     0.8438E-03     0.2595E-01     0.8548E+00     0.9977E+01     0.4274E+00     0.0000E+00     0.2488E-02     0.4704E+01     0.2531E+01     0.2315E+01     0.2725E+01     0.3031E+00     0.3994E-02     0.6383E-03     0.2759E-02     0.6348E-02     0.2540E+02     0.4357E+00     0.2642E+02
   366    12    31  1976      31      31  cha31                0.3059E-02     0.7656E-03     0.3136E-02     0.9790E-01     0.7010E+00     0.2925E+02     0.3505E+00     0.0000E+00     0.1171E-01     0.1076E+02     0.8194E+01     0.9938E+01     0.3213E+01     0.3351E+00     0.1998E-02     0.4505E-03     0.2941E-02     0.2103E-01     0.6009E+02     0.1504E+02     0.6159E+02
   366    12    31  1976      32      32  cha32                0.1907E-01     0.1987E-03     0.1922E-01     0.6102E+00     0.3410E+03     0.8430E+03     0.1705E+03     0.0000E+00     0.2008E+01     0.5149E+03     0.1182E+03     0.3938E+02     0.7140E+01     0.6476E+00     0.3915E-02     0.9583E-02     0.2221E-01     0.2093E-01     0.4204E+02     0.4380E+00     0.4238E+02
   366    12    31  1976      33      33  cha33                0.7746E-02     0.6548E-03     0.7903E-02     0.2479E+00     0.3771E+01     0.4891E+03     0.1885E+01     0.0000E+00     0.1924E-02     0.3444E+03     0.1181E+03     0.2473E+02     0.4567E+01     0.4583E+00     0.3981E-02     0.4864E-02     0.1501E-01     0.2779E-01     0.6075E+02     0.5135E+01     0.6198E+02
   366    12    31  1976      34      34  cha34                0.7335E-03     0.4145E-05     0.7395E-03     0.2347E-01     0.1048E+01     0.1780E+01     0.5241E+00     0.0000E+00     0.3784E+00     0.0000E+00     0.8770E-01     0.1168E+01     0.2476E+01     0.2840E+00     0.1000E-02     0.0000E+00     0.3881E-03     0.3792E-02     0.2968E+02     0.1677E+00     0.2992E+02
   366    12    31  1976      35      35  cha35                0.5354E-02     0.2974E-03     0.5384E-02     0.1713E+00     0.1900E+01     0.1617E+03     0.9500E+00     0.0000E+00     0.3597E-03     0.1038E+03     0.3161E+02     0.2533E+02     0.3136E+01     0.4041E+00     0.5882E-02     0.8332E-02     0.1754E-01     0.4710E-01     0.1289E+03     0.7157E+01     0.1296E+03
   366    12    31  1976      36      36  cha36                0.1764E-02     0.2110E-05     0.1767E-02     0.5644E-01     0.1380E+01     0.1123E+02     0.6900E+00     0.0000E+00     0.2353E-01     0.3050E+01     0.1270E+01     0.6220E+01     0.2276E+01     0.2827E+00     0.4843E-02     0.2427E-02     0.7253E-02     0.2137E-01     0.9657E+02     0.1155E+00     0.9675E+02
   366    12    31  1976      37      37  cha37                0.1938E-02     0.1064E-03     0.2046E-02     0.6202E-01     0.2002E+01     0.4650E+02     0.1001E+01     0.0000E+00     0.1605E-02     0.2535E+02     0.1360E+02     0.6548E+01     0.2993E+01     0.3267E+00     0.2994E-02     0.8926E-03     0.3927E-02     0.1545E-01     0.4756E+02     0.2610E+01     0.5021E+02
   366    12    31  1976      38      38  cha38                0.8820E-03     0.7665E-04     0.9173E-03     0.2822E-01     0.1659E+00     0.2906E+02     0.8297E-01     0.0000E+00     0.1172E-04     0.1996E+02     0.7020E+01     0.2000E+01     0.2726E+01     0.3116E+00     0.6982E-02     0.1884E-02     0.5137E-02     0.5260E-02     0.2807E+02     0.2440E+01     0.2919E+02
   366    12    31  1976      39      39  cha39                0.2625E-02     0.1656E-04     0.2650E-02     0.8402E-01     0.1675E+01     0.3436E+02     0.8373E+00     0.0000E+00     0.2856E-02     0.1742E+02     0.7055E+01     0.9051E+01     0.2631E+01     0.3146E+00     0.4933E-02     0.3296E-02     0.9867E-02     0.2442E-01     0.9664E+02     0.6094E+00     0.9752E+02
   366    12    31  1976      40      40  cha40                0.2080E-01     0.1811E-03     0.2085E-01     0.6657E+00     0.8973E+03     0.6061E+03     0.4487E+03     0.0000E+00     0.2913E+03     0.9514E+02     0.2477E+02     0.3754E+02     0.7344E+01     0.6134E+00     0.2815E-02     0.6078E-02     0.1718E-01     0.1984E-01     0.4122E+02     0.3589E+00     0.4131E+02
   366    12    31  1976      41      41  cha41                0.6268E-03     0.2611E-04     0.6621E-03     0.2006E-01     0.8053E+00     0.8182E+01     0.4026E+00     0.0000E+00     0.1198E-02     0.3285E+01     0.4018E+01     0.4757E+00     0.2621E+01     0.2954E+00     0.4996E-02     0.3375E-03     0.3277E-02     0.1392E-02     0.2210E+02     0.9205E+00     0.2334E+02
   366    12    31  1976      42      42  cha42                0.1004E-02     0.6115E-04     0.1016E-02     0.3211E-01     0.2791E+00     0.1786E+02     0.1395E+00     0.0000E+00     0.1280E-03     0.1118E+02     0.3053E+01     0.3487E+01     0.2906E+01     0.3263E+00     0.6948E-02     0.2356E-02     0.5071E-02     0.8200E-02     0.2656E+02     0.1618E+01     0.2688E+02
   366    12    31  1976      43      43  cha43                0.2527E-02     0.3202E-04     0.2551E-02     0.8088E-01     0.1345E+01     0.3465E+02     0.6727E+00     0.0000E+00     0.3638E-02     0.1714E+02     0.8170E+01     0.8662E+01     0.2563E+01     0.3110E+00     0.3955E-02     0.2212E-02     0.7724E-02     0.2538E-01     0.1005E+03     0.1273E+01     0.1015E+03
   366    12    31  1976      44      44  cha44                0.1883E-02     0.4496E-04     0.1907E-02     0.6025E-01     0.2521E+01     0.4881E+02     0.1260E+01     0.0000E+00     0.1099E-02     0.3211E+02     0.9027E+01     0.6414E+01     0.2880E+01     0.3410E+00     0.5942E-02     0.3575E-02     0.7577E-02     0.1516E-01     0.5286E+02     0.1262E+01     0.5354E+02
   366    12    31  1976      45      45  cha45                0.2239E-02     0.1011E-03     0.2311E-02     0.7164E-01     0.1412E+01     0.1091E+03     0.7062E+00     0.0000E+00     0.2463E-02     0.7712E+02     0.2303E+02     0.8252E+01     0.3196E+01     0.3553E+00     0.5977E-02     0.3711E-02     0.8874E-02     0.1603E-01     0.4655E+02     0.2103E+01     0.4807E+02
   366    12    31  1976      46      46  cha46                0.2318E-02     0.1985E-03     0.2384E-02     0.7417E-01     0.1173E+01     0.1185E+03     0.5864E+00     0.0000E+00     0.2090E-03     0.8577E+02     0.2180E+02     0.1031E+02     0.3096E+01     0.3511E+00     0.5976E-02     0.4214E-02     0.8305E-02     0.2105E-01     0.5230E+02     0.4478E+01     0.5379E+02
   366    12    31  1976      47      47  cha47                0.1282E-02     0.1503E-04     0.1298E-02     0.4102E-01     0.1204E+01     0.2264E+02     0.6022E+00     0.0000E+00     0.1039E-02     0.1332E+02     0.3689E+01     0.5026E+01     0.2544E+01     0.3099E+00     0.6917E-02     0.3314E-02     0.6737E-02     0.1414E-01     0.5087E+02     0.5965E+00     0.5152E+02
   366    12    31  1976      48      48  cha48                0.2299E-01     0.4133E-03     0.2324E-01     0.7357E+00     0.6073E+03     0.7127E+03     0.3037E+03     0.0000E+00     0.2306E+02     0.2716E+03     0.9319E+02     0.4428E+02     0.7578E+01     0.5922E+00     0.1981E-02     0.3291E-02     0.1302E-01     0.2296E-01     0.4082E+02     0.7338E+00     0.4127E+02
   366    12    31  1976      49      49  cha49                0.8474E-02     0.1026E-02     0.8716E-02     0.2712E+00     0.3202E+02     0.4668E+03     0.1601E+02     0.0000E+00     0.2857E-02     0.3102E+03     0.1152E+03     0.2541E+02     0.4884E+01     0.4651E+00     0.2988E-02     0.3146E-02     0.1118E-01     0.2703E-01     0.5416E+02     0.6556E+01     0.5571E+02
   366    12    31  1976      50      50  cha50                0.4246E-03     0.1146E-04     0.4606E-03     0.1359E-01     0.9681E-01     0.1078E+02     0.4841E-01     0.0000E+00     0.3081E-04     0.7103E+01     0.2541E+01     0.1085E+01     0.2705E+01     0.3044E+00     0.5992E-02     0.6808E-03     0.1936E-02     0.3007E-02     0.1354E+02     0.3653E+00     0.1468E+02
   366    12    31  1976      51      51  cha51                0.1377E-02     0.5299E-04     0.1435E-02     0.4406E-01     0.1050E+01     0.3684E+02     0.5248E+00     0.0000E+00     0.2163E-02     0.2239E+02     0.9385E+01     0.4536E+01     0.2852E+01     0.3199E+00     0.4986E-02     0.1569E-02     0.5232E-02     0.1132E-01     0.3897E+02     0.1500E+01     0.4063E+02
   366    12    31  1976      52      52  cha52                0.5584E-02     0.1125E-03     0.5640E-02     0.1787E+00     0.2807E+01     0.1732E+03     0.1404E+01     0.0000E+00     0.1717E-02     0.1138E+03     0.3191E+02     0.2608E+02     0.3238E+01     0.3760E+00     0.4949E-02     0.6737E-02     0.1438E-01     0.4667E-01     0.1159E+03     0.2333E+01     0.1170E+03
   366    12    31  1976      53      53  cha53                0.3352E-02     0.1548E-03     0.3587E-02     0.1073E+00     0.1989E+01     0.2845E+03     0.9947E+00     0.0000E+00     0.5223E-03     0.2132E+03     0.5854E+02     0.1179E+02     0.3785E+01     0.3894E+00     0.4991E-02     0.3687E-02     0.8685E-02     0.1777E-01     0.4240E+02     0.1959E+01     0.4537E+02
   366    12    31  1976      54      54  cha54                0.1281E-02     0.2005E-04     0.1291E-02     0.4099E-01     0.1112E+01     0.3956E+01     0.5562E+00     0.0000E+00     0.2433E+00     0.0000E+00     0.2369E+00     0.3162E+01     0.2403E+01     0.2790E+00     0.1000E-02     0.0000E+00     0.6866E-03     0.1076E-01     0.5660E+02     0.8861E+00     0.5702E+02
   366    12    31  1976      55      55  cha55                0.1838E-02     0.8789E-04     0.1909E-02     0.5881E-01     0.1224E+01     0.5756E+02     0.6122E+00     0.0000E+00     0.1503E-02     0.3583E+02     0.1580E+02     0.5326E+01     0.3060E+01     0.3427E+00     0.4978E-02     0.1926E-02     0.6808E-02     0.1203E-01     0.4378E+02     0.2094E+01     0.4547E+02
   366    12    31  1976      56      56  cha56                0.5217E+00     0.1029E-03     0.5223E+00     0.1670E+02     0.2949E+04     0.2309E+04     0.1474E+04     0.0000E+00     0.6987E+03     0.0000E+00     0.6079E+03     0.2267E+03     0.2077E+02     0.1017E+01     0.1000E-02     0.0000E+00     0.5118E-01     0.2423E-01     0.5326E+02     0.1050E-01     0.5331E+02
