 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   365    12    31  2003      30       1  main_30              0.5205E-02     0.1848E-05     0.6138E-02     0.1666E+00     0.2390E+03     0.6434E+04     0.1195E+03     0.0000E+00     0.4438E+01     0.5775E+04     0.1947E+03     0.3453E+03     0.1264E+02     0.8305E+00     0.1215E-02     0.1051E-01     0.3884E-02     0.7575E-01     0.2056E+03     0.7300E-01     0.2425E+03
   365    12    31  2003      31       1  main_31              0.3383E-02     0.1279E-05     0.4876E-02     0.1083E+00     0.6861E+02     0.4129E+03     0.3430E+02     0.0000E+00     0.4042E+01     0.0000E+00     0.2487E+02     0.3538E+03     0.1646E+02     0.8955E+00     0.1000E-02     0.0000E+00     0.6056E-03     0.5481E-01     0.2581E+03     0.9757E-01     0.3719E+03
   365    12    31  2003      32       1  main_32              0.2883E-02     0.1278E-05     0.6795E-02     0.9226E-01     0.1015E+03     0.8052E+04     0.5075E+02     0.0000E+00     0.3980E+01     0.7569E+04     0.2561E+03     0.1763E+03     0.1109E+02     0.7448E+00     0.1152E-02     0.6397E-02     0.2301E-02     0.4915E-01     0.1650E+03     0.7309E-01     0.3888E+03
   365    12    31  2003      33       1  main_33              0.1704E-02     0.1147E-05     0.3665E-02     0.5453E-01     0.4471E+02     0.2848E+04     0.2236E+02     0.0000E+00     0.2583E+01     0.2644E+04     0.7424E+02     0.1082E+03     0.1068E+02     0.7166E+00     0.1267E-02     0.4069E-02     0.1218E-02     0.3257E-01     0.1082E+03     0.7284E-01     0.2327E+03
   365    12    31  2003      34       1  main_34              0.8454E-02     0.2737E-05     0.2175E-01     0.2705E+00     0.2700E+03     0.4921E+05     0.1350E+03     0.0000E+00     0.4600E+01     0.4679E+05     0.1479E+04     0.8039E+03     0.1814E+02     0.1027E+01     0.1423E-02     0.1484E-01     0.5856E-02     0.9848E-01     0.2256E+03     0.7304E-01     0.5804E+03
   365    12    31  2003      35       1  main_35              0.2154E-02     0.1546E-05     0.6018E-02     0.6894E-01     0.6559E+02     0.7732E+04     0.3280E+02     0.0000E+00     0.2227E+01     0.7348E+04     0.2217E+03     0.1296E+03     0.1121E+02     0.7499E+00     0.1492E-02     0.6142E-02     0.1992E-02     0.3545E-01     0.1193E+03     0.8563E-01     0.3333E+03
   365    12    31  2003      36       1  main_36              0.5066E-02     0.2144E-05     0.9066E-02     0.1621E+00     0.1878E+03     0.2193E+05     0.9388E+02     0.0000E+00     0.2051E+01     0.2070E+05     0.7662E+03     0.3729E+03     0.1336E+02     0.8784E+00     0.1623E-02     0.1522E-01     0.6117E-02     0.7324E-01     0.1714E+03     0.7253E-01     0.3068E+03
   365    12    31  2003      37       1  main_37              0.3915E-01     0.4205E-05     0.4594E-01     0.1253E+01     0.2342E+05     0.1428E+06     0.1171E+05     0.0000E+00     0.8896E+03     0.1213E+06     0.2803E+04     0.7003E+04     0.2771E+02     0.1413E+01     0.1018E-02     0.2877E-01     0.9522E-02     0.4140E+00     0.7938E+03     0.8527E-01     0.9316E+03
   365    12    31  2003      38       1  main_38              0.3241E-02     0.1331E-05     0.4067E-02     0.1037E+00     0.1256E+03     0.5708E+04     0.6281E+02     0.0000E+00     0.2400E+01     0.5240E+04     0.2045E+03     0.2004E+03     0.1127E+02     0.7734E+00     0.1916E-02     0.1207E-01     0.4842E-02     0.5228E-01     0.1773E+03     0.7283E-01     0.2226E+03
   365    12    31  2003      39       1  main_39              0.3699E-02     0.1887E-05     0.5893E-02     0.1184E+00     0.1594E+03     0.1127E+05     0.7969E+02     0.0000E+00     0.3162E+01     0.1056E+05     0.4047E+03     0.2255E+03     0.1368E+02     0.8640E+00     0.2027E-02     0.1179E-01     0.5071E-02     0.4373E-01     0.1168E+03     0.5957E-01     0.1861E+03
