 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   365    12    31  2001      38       1  main_38              0.3139E-02     0.3993E-05     0.4864E-02     0.1004E+00     0.4171E+02     0.4569E+04     0.2085E+02     0.0000E+00     0.1721E+01     0.4247E+04     0.1438E+03     0.1572E+03     0.1126E+02     0.7306E+00     0.1922E-02     0.9797E-02     0.3626E-02     0.4380E-01     0.1718E+03     0.2185E+00     0.2662E+03
   365    12    31  2001      39       1  main_39              0.4432E-02     0.5660E-05     0.9045E-02     0.1418E+00     0.1164E+03     0.1268E+05     0.5819E+02     0.0000E+00     0.2429E+01     0.1193E+05     0.4482E+03     0.2368E+03     0.1366E+02     0.8184E+00     0.2031E-02     0.1334E-01     0.5885E-02     0.4821E-01     0.1399E+03     0.1787E+00     0.2856E+03
   365    12    31  2001      40       1  main_40              0.2070E-02     0.2352E-05     0.3672E-02     0.6625E-01     0.8720E+02     0.2673E+04     0.4360E+02     0.0000E+00     0.1685E+01     0.2410E+04     0.7490E+02     0.1445E+03     0.1002E+02     0.6713E+00     0.1605E-02     0.7883E-02     0.2564E-02     0.4865E-01     0.1574E+03     0.1788E+00     0.2792E+03
   365    12    31  2001      41       1  main_41              0.1035E-02     0.3257E-05     0.4430E-02     0.3312E-01     0.2540E+02     0.1506E+04     0.1270E+02     0.0000E+00     0.1618E+01     0.1365E+04     0.2562E+02     0.1031E+03     0.1270E+02     0.7699E+00     0.1573E-02     0.2300E-02     0.5044E-03     0.2409E-01     0.8182E+02     0.2574E+00     0.3502E+03
   365    12    31  2001      42       1  main_42              0.5729E-02     0.6785E-05     0.2545E-01     0.1833E+00     0.2753E+04     0.2191E+05     0.1377E+04     0.0000E+00     0.9245E+02     0.1938E+05     0.4499E+03     0.6999E+03     0.2062E+02     0.1039E+01     0.1261E-02     0.6606E-02     0.2159E-02     0.7464E-01     0.2171E+03     0.2571E+00     0.9643E+03
   365    12    31  2001      43       1  main_43              0.1499E-02     0.3799E-05     0.8147E-02     0.4798E-01     0.5889E+02     0.5198E+04     0.2944E+02     0.0000E+00     0.2046E+01     0.4946E+04     0.1479E+03     0.7452E+02     0.1105E+02     0.7104E+00     0.1629E-02     0.4357E-02     0.1433E-02     0.2167E-01     0.8646E+02     0.2191E+00     0.4698E+03
   365    12    31  2001      44       1  main_44              0.2398E-01     0.3239E-05     0.3422E-01     0.7673E+00     0.1880E+05     0.1391E+05     0.9399E+04     0.0000E+00     0.7284E+04     0.0000E+00     0.1009E+04     0.3505E+04     0.2259E+02     0.1084E+01     0.1000E-02     0.0000E+00     0.7387E-02     0.3269E+00     0.1908E+04     0.2578E+00     0.2724E+04
   365    12    31  2001      45       1  main_45              0.9367E-03     0.4401E-05     0.4076E-02     0.2997E-01     0.1264E+02     0.6942E+03     0.6321E+01     0.0000E+00     0.1411E+01     0.6360E+03     0.3385E+01     0.4852E+02     0.1098E+02     0.7039E+00     0.1036E-02     0.9714E-03     0.5718E-04     0.1434E-01     0.5484E+02     0.2576E+00     0.2386E+03
   365    12    31  2001      46       1  main_46              0.1219E-02     0.3017E-05     0.4494E-02     0.3899E-01     0.4994E+02     0.1726E+04     0.2497E+02     0.0000E+00     0.2523E+01     0.1578E+04     0.5459E+02     0.6885E+02     0.1019E+02     0.6752E+00     0.1221E-02     0.2905E-02     0.1075E-02     0.2286E-01     0.8825E+02     0.2185E+00     0.3254E+03
   365    12    31  2001      47       1  main_47              0.2886E-02     0.5559E-05     0.1713E-01     0.9235E-01     0.7566E+02     0.1329E+05     0.3783E+02     0.0000E+00     0.3002E+01     0.1271E+05     0.3316E+03     0.2122E+03     0.1471E+02     0.8526E+00     0.1460E-02     0.5699E-02     0.1828E-02     0.3894E-01     0.1141E+03     0.2197E+00     0.6771E+03
   365    12    31  2001      48       1  main_48              0.1096E+00     0.8635E-05     0.1596E+00     0.3506E+01     0.9786E+05     0.7380E+05     0.4893E+05     0.0000E+00     0.2753E+05     0.0000E+00     0.7782E+04     0.1709E+05     0.3514E+02     0.1416E+01     0.1000E-02     0.0000E+00     0.1895E-01     0.7842E+00     0.2775E+04     0.2188E+00     0.4044E+04
   365    12    31  2001      49       1  main_49              0.3335E-02     0.3625E-05     0.8258E-02     0.1067E+00     0.5371E+02     0.6747E+04     0.2686E+02     0.0000E+00     0.1179E+01     0.6381E+04     0.1582E+03     0.1809E+03     0.1026E+02     0.6891E+00     0.1317E-02     0.6879E-02     0.1811E-02     0.5877E-01     0.2375E+03     0.2581E+00     0.5881E+03
   365    12    31  2001      50       1  main_50              0.2914E-02     0.4218E-05     0.7736E-02     0.9325E-01     0.3592E+02     0.3992E+04     0.1796E+02     0.0000E+00     0.6981E+01     0.3741E+04     0.1042E+03     0.1289E+03     0.1146E+02     0.7300E+00     0.1033E-02     0.3872E-02     0.1207E-02     0.3537E-01     0.1515E+03     0.2192E+00     0.4021E+03
   365    12    31  2001      51       1  main_51              0.5151E-02     0.4007E-05     0.6851E-02     0.1648E+00     0.5822E+02     0.6257E+04     0.2911E+02     0.0000E+00     0.1757E+01     0.5851E+04     0.1872E+03     0.1898E+03     0.1064E+02     0.7094E+00     0.1366E-02     0.8169E-02     0.2803E-02     0.5813E-01     0.3313E+03     0.2577E+00     0.4406E+03
   365    12    31  2001      52       1  main_52              0.4146E-02     0.7394E-05     0.8455E-02     0.1327E+00     0.5505E+02     0.2616E+04     0.2753E+02     0.0000E+00     0.4697E+01     0.2392E+04     0.3135E+02     0.1655E+03     0.1596E+02     0.8852E+00     0.1165E-02     0.2603E-02     0.4359E-03     0.2679E-01     0.1227E+03     0.2187E+00     0.2501E+03
   365    12    31  2001      53       1  main_53              0.1495E-01     0.9947E-05     0.4679E-01     0.4784E+00     0.6307E+04     0.5442E+05     0.3154E+04     0.0000E+00     0.3415E+03     0.4905E+05     0.1224E+04     0.9873E+03     0.2236E+02     0.1104E+01     0.1036E-02     0.9056E-02     0.3291E-02     0.9196E-01     0.3260E+03     0.2169E+00     0.1020E+04
